create_time,update_time,table_id_id,clo_id,clo_name,field_type,level,comment
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,devinnerport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,devserial,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,dnt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,dnt0,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,ip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,net,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,nettype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,other,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,punchtype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,r,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,r1,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,r2,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,r3,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,stunip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,stunport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,systemname,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,sysver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,t1,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,t2,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,t3,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,tid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,upnpip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,upnpport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,ver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,casip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,casport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,clienttype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,clnid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,clnver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,cnt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,des,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,deviceip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,deviceport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,devinnerip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,devinnerport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,devserial,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,dnt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,ip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,net,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,nettype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,operatorstype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,punchtype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,r,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,r1,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243876,999,r2,string,0,
